first line 2023-12-26 00:51:22.998058 
 {'cpu_thermal': [shwtemp(label='', current=47.4, high=None, critical=None)]} 
first line 2023-12-26 00:51:32.999635 
 {'cpu_thermal': [shwtemp(label='', current=47.95, high=None, critical=None)]} 
first line 2023-12-26 00:51:43.001476 
 {'cpu_thermal': [shwtemp(label='', current=47.95, high=None, critical=None)]} 
first line 2023-12-26 00:51:53.003045 
 {'cpu_thermal': [shwtemp(label='', current=47.4, high=None, critical=None)]} 
first line 2023-12-26 00:52:03.004615 
 {'cpu_thermal': [shwtemp(label='', current=47.4, high=None, critical=None)]} 
first line 2023-12-26 00:53:09.097444 
 {'cpu_thermal': [shwtemp(label='', current=47.95, high=None, critical=None)]} 
first line 2023-12-26 00:55:09.099021 
 {'cpu_thermal': [shwtemp(label='', current=50.7, high=None, critical=None)]} 
first line 2023-12-26 00:59:21.098166 
 {'cpu_thermal': [shwtemp(label='', current=48.5, high=None, critical=None)]} 
first line 2023-12-26 01:00:01.368319 
 {'cpu_thermal': [shwtemp(label='', current=47.4, high=None, critical=None)]} 
first line 2023-12-26 01:02:01.369859 
 {'cpu_thermal': [shwtemp(label='', current=45.75, high=None, critical=None)]} 
first line 2023-12-26 01:04:01.371381 
 {'cpu_thermal': [shwtemp(label='', current=45.75, high=None, critical=None)]} 
first line 2023-12-26 01:06:01.372888 
 {'cpu_thermal': [shwtemp(label='', current=45.2, high=None, critical=None)]} 
first line 2023-12-26 01:08:01.374397 
 {'cpu_thermal': [shwtemp(label='', current=44.65, high=None, critical=None)]} 
first line 2023-12-26 01:10:01.375870 
 {'cpu_thermal': [shwtemp(label='', current=44.1, high=None, critical=None)]} 
first line 2023-12-26 01:12:01.377362 
 {'cpu_thermal': [shwtemp(label='', current=44.65, high=None, critical=None)]} 
first line 2023-12-26 01:14:01.378847 
 {'cpu_thermal': [shwtemp(label='', current=43.55, high=None, critical=None)]} 
first line 2023-12-26 01:16:01.380309 
 {'cpu_thermal': [shwtemp(label='', current=43.0, high=None, critical=None)]} 
first line 2023-12-26 01:18:01.381743 
 {'cpu_thermal': [shwtemp(label='', current=43.0, high=None, critical=None)]} 
first line 2023-12-26 01:20:01.383235 
 {'cpu_thermal': [shwtemp(label='', current=43.0, high=None, critical=None)]} 
first line 2023-12-26 01:22:01.384693 
 {'cpu_thermal': [shwtemp(label='', current=42.45, high=None, critical=None)]} 
first line 2023-12-26 01:24:01.386182 
 {'cpu_thermal': [shwtemp(label='', current=43.0, high=None, critical=None)]} 
first line 2023-12-26 01:26:01.387592 
 {'cpu_thermal': [shwtemp(label='', current=42.45, high=None, critical=None)]} 
first line 2023-12-26 01:28:01.389003 
 {'cpu_thermal': [shwtemp(label='', current=41.9, high=None, critical=None)]} 
first line 2023-12-26 01:30:01.390450 
 {'cpu_thermal': [shwtemp(label='', current=42.45, high=None, critical=None)]} 
first line 2023-12-26 01:32:01.391864 
 {'cpu_thermal': [shwtemp(label='', current=42.45, high=None, critical=None)]} 
first line 2023-12-26 01:34:01.393302 
 {'cpu_thermal': [shwtemp(label='', current=43.0, high=None, critical=None)]} 
first line 2023-12-26 01:36:01.394745 
 {'cpu_thermal': [shwtemp(label='', current=42.45, high=None, critical=None)]} 
first line 2023-12-26 01:38:01.396161 
 {'cpu_thermal': [shwtemp(label='', current=41.9, high=None, critical=None)]} 
first line 2023-12-26 01:40:01.397594 
 {'cpu_thermal': [shwtemp(label='', current=41.9, high=None, critical=None)]} 
first line 2023-12-26 01:42:01.399096 
 {'cpu_thermal': [shwtemp(label='', current=42.45, high=None, critical=None)]} 
first line 2023-12-26 01:44:01.400510 
 {'cpu_thermal': [shwtemp(label='', current=43.0, high=None, critical=None)]} 
first line 2023-12-26 01:46:01.401947 
 {'cpu_thermal': [shwtemp(label='', current=42.45, high=None, critical=None)]} 
first line 2023-12-26 01:48:01.403363 
 {'cpu_thermal': [shwtemp(label='', current=42.45, high=None, critical=None)]} 
first line 2023-12-26 01:50:01.404779 
 {'cpu_thermal': [shwtemp(label='', current=42.45, high=None, critical=None)]} 
first line 2023-12-26 01:52:01.406198 
 {'cpu_thermal': [shwtemp(label='', current=41.9, high=None, critical=None)]} 
first line 2023-12-26 01:54:01.407653 
 {'cpu_thermal': [shwtemp(label='', current=42.45, high=None, critical=None)]} 
first line 2023-12-26 01:56:01.409088 
 {'cpu_thermal': [shwtemp(label='', current=43.0, high=None, critical=None)]} 
first line 2023-12-26 01:58:01.410550 
 {'cpu_thermal': [shwtemp(label='', current=42.45, high=None, critical=None)]} 
first line 2023-12-26 02:00:01.411965 
 {'cpu_thermal': [shwtemp(label='', current=42.45, high=None, critical=None)]} 
first line 2023-12-26 02:02:01.413439 
 {'cpu_thermal': [shwtemp(label='', current=42.45, high=None, critical=None)]} 
first line 2023-12-26 02:04:01.414893 
 {'cpu_thermal': [shwtemp(label='', current=42.45, high=None, critical=None)]} 
first line 2023-12-26 02:06:01.416320 
 {'cpu_thermal': [shwtemp(label='', current=41.9, high=None, critical=None)]} 
first line 2023-12-26 02:08:01.417720 
 {'cpu_thermal': [shwtemp(label='', current=42.45, high=None, critical=None)]} 
first line 2023-12-26 02:10:01.419143 
 {'cpu_thermal': [shwtemp(label='', current=41.9, high=None, critical=None)]} 
first line 2023-12-26 02:12:01.420587 
 {'cpu_thermal': [shwtemp(label='', current=42.45, high=None, critical=None)]} 
first line 2023-12-26 02:14:01.422020 
 {'cpu_thermal': [shwtemp(label='', current=41.9, high=None, critical=None)]} 
first line 2023-12-26 02:16:01.423434 
 {'cpu_thermal': [shwtemp(label='', current=42.45, high=None, critical=None)]} 
